ZNF148	NR2C2	0.6826157707141589
NR2C2	ZNF148	0.6826157707141589
SP1	PBRM1	0.6812729103688941
NR2C2	NFAT5	0.6810808027768739
NFAT5	NR2C2	0.6810808027768739
ASH1L	PHC3	0.6807462007874922
SP1	ZNF510	0.6800919675499612
ZNF148	SMAD5	0.6797882761783832
REST	CLOCK	0.6794538987615599
CLOCK	REST	0.6794538987615599
TCF12	BMPR2	0.6792635528516916
ASH1L	ZNF619	0.6791149194653462
LCOR	ZNF264	0.6787538350101247
BTAF1	KMT2A	0.6787496899683765
ASH1L	TET2	0.678734644966312
SP1	ASXL2	0.6786525109916526
TCF12	RNF111	0.6776058993560364
SP1	LCOR	0.6774220297928037
LCOR	SP1	0.6774220297928037
ATRX	RIF1	0.6771282656395253
LCOR	CREBRF	0.6766538394261978
LCOR	ZNF808	0.6757919015341051
CREB1	NR2C2	0.6757677831332202
NR2C2	CREB1	0.6757677831332201
LCOR	CHD2	0.6757277708977961
CREB1	PBRM1	0.6756915164858518
NFAT5	ZNF292	0.6753727575181822
CLOCK	LIN54	0.6752563249500353
REL	BRWD3	0.675122097475194
REST	ARID2	0.6736331048541329
NR2C2	KMT2E	0.6732825659752795
BDP1	SMAD5	0.6725021623165006
NR2C2	PHC3	0.6723088063796518
ZNF148	STRN	0.6721377696239332
NFAT5	ZBTB20	0.6718300616551627
NR2C2	CHD2	0.6716402637187242
NR2C2	TRIP12	0.6712430873558773
NR2C2	ZNF852	0.6709669354737079
BTAF1	ATM	0.670357073242458
REST	ATRX	0.6699057813586734
ATRX	REST	0.6699057813586734
ASH1L	BAZ2B	0.6698393650791806
REST	ITCH	0.6695620157569595
ASH1L	ARNT	0.6695228833282176
ATRX	BBX	0.6692402549107331
LCOR	ZBED6	0.6689510530257686
SP1	ARID4A	0.6689051786890188
NFAT5	KLF12	0.6686972452554624
REL	PHC3	0.6684822815923597
CLOCK	TRIP12	0.6681724810089247
LCOR	ZNF852	0.6680847603610879
ATRX	KMT2E	0.6680832915639966
ASH1L	ZNF852	0.6680807207824261
NFAT5	RNF111	0.6675154384010475
ATRX	ZXDA	0.6674875506112495
BDP1	FNIP1	0.6674196006651584
ASH1L	KMT2A	0.6674069821449105
ASH1L	ZNF236	0.6673536856509016
ZNF148	BCLAF1	0.667341785673139
NR2C2	SETD5	0.6672480966731894
REST	ZNF426	0.6669310902487766
NFAT5	RIF1	0.6665997448421245
ATRX	DDX3X	0.6665299644478458
ATRX	BAZ2B	0.6664595072721302
LCOR	FNIP1	0.6655586653624729
BDP1	ARID4A	0.6655379457425663
REL	ASXL2	0.6654936936312144
REL	ZBTB37	0.6652432317101641
ZNF148	ITCH	0.6648475260365198
ZNF148	NSD1	0.6646625064929377
BDP1	MIER3	0.6646093913850843
NR2C2	NSD1	0.6636901747903508
NR2C2	INO80D	0.6636751863741205
BTAF1	RIF1	0.6635654066222032
CREB1	SP3	0.6633058174651344
SP3	CREB1	0.6633058174651343
NFAT5	SOS1	0.663228738616652
SP1	ZNF148	0.6631375007293827
ZNF148	SP1	0.6631375007293827
LCOR	KMT2E	0.6631085937044544
LCOR	CARF	0.6630189188254145
LCOR	RIF1	0.6621062393922211
REL	BAZ2B	0.6618155834709043
ATRX	BMPR2	0.6616169608988204
SP1	ZNF621	0.6611823468933969
REL	ARID2	0.6610776525655644
NFAT5	KMT2C	0.660377253390877
FOXA1	TTC8	0.660355065506566
CREB1	EPC2	0.6602142482147598
SP1	BDP1	0.6597096077580219
BDP1	SP1	0.6597096077580219
LCOR	RLIM	0.6593458465299427
TCF12	ZEB1	0.6593447612857639
ATRX	TRIP12	0.6593080479265369
ATRX	CCNT1	0.6592566842706457
ASH1L	LCOR	0.6586970741763598
LCOR	ASH1L	0.6586970741763598
ASH1L	PBRM1	0.6585659838033354
ATRX	MGA	0.6583118591611593
LCOR	ZNF141	0.6581150916037939
CREB1	ATF7IP	0.6573655122277727
LCOR	PHC3	0.6570683142721594
LCOR	BRWD3	0.6570103158755133
SP3	ATRX	0.656276504536551
ATRX	SP3	0.656276504536551
CREB1	ITCH	0.6562523810809496
GTF2A1	CREB1	0.6562445894966624
CREB1	GTF2A1	0.6562445894966624
NFAT5	LATS1	0.6557431945027549
REST	SMAD5	0.6552344559558533
ASH1L	CARF	0.6552056947904793
ATRX	ZNF81	0.6546417023214952
ATRX	ZNF510	0.6542261166924097
ZNF148	TRIP11	0.6540558634733882
BTAF1	LCOR	0.6536458487659711
LCOR	BTAF1	0.6536458487659711
TAF1	RLIM	0.6531816665620492
LCOR	ZNF805	0.6526362238058264
LCOR	ITCH	0.6525350659114058
LCOR	FER	0.6519213059550656
ZNF148	PHIP	0.6518793289023015
ATRX	CREB1	0.6515979941945755
CREB1	ATRX	0.6515979941945754
NR2C2	ZNF292	0.6515497825981069
SP1	KMT2E	0.6514601456464464
NR2C2	TET2	0.6514058490776274
LCOR	SMAD5	0.6507012452734325
ATRX	ZNF41	0.6505089471104397
BTAF1	MGA	0.6503804923444878
ASH1L	MGA	0.6503563267442334
REST	PBRM1	0.6503328752733188
CLOCK	RIF1	0.6502786961567871
BDP1	KDM3B	0.6502242291764937
GABPA	PHIP	0.6500182296806633
NR2C2	PHIP	0.6497258852659664
CREB1	PHIP	0.6496502515401031
CLOCK	ITCH	0.649562346323276
ASH1L	ARID2	0.6489459782597006
SP1	BMPR2	0.6488484782864625
ATRX	ZNF322	0.64878943362324
ATRX	RFX7	0.6484911049447154
ASH1L	ZNF510	0.6484619946872373
CLOCK	LCOR	0.648436347481444
LCOR	CLOCK	0.6484363474814439
ATRX	ITCH	0.6484319779061899
REST	ATM	0.6481347083022783
LCOR	TET2	0.6480725857158917
ASH1L	PHIP	0.6479938673647223
FOXA1	ESR1	0.6475169611381159
ATRX	NSD1	0.6468961580365762
BDP1	CARF	0.6467975616239959
LCOR	BDP1	0.6467116798356384
BDP1	LCOR	0.6467116798356384
GABPA	ATRX	0.6466926891501833
ATRX	GABPA	0.6466926891501833
REST	ATAD2B	0.646648958305381
NFAT5	ZBTB38	0.6465628181575132
TCF12	ASXL2	0.6465270921487852
SP1	TMF1	0.6457206833019007
CREB1	TET2	0.6455364573688592
NR2C2	ZNF445	0.645379716950745
REL	TET2	0.6451384053795967
CLOCK	MGA	0.6449850752319123
GTF2A1	SP1	0.6449329355294191
SP1	GTF2A1	0.6449329355294191
CLOCK	NSD1	0.6442280040129331
SP1	SETD2	0.6441501406578946
LCOR	TRIP12	0.6436772306823126
LCOR	ZNF510	0.6434219659105364
ZNF148	REL	0.6434109088913025
REL	ZNF148	0.6434109088913025
CREB1	TCF12	0.6432981619655596
TCF12	CREB1	0.6432981619655596
ATRX	ASXL2	0.64294965387822
ZNF148	TMF1	0.6428610582487668
CLOCK	RLIM	0.6426878559353848
CLOCK	ASXL2	0.6425856233126267
TAF1	ZXDA	0.6424155704256242
REST	INO80D	0.6424006803162126
SP1	BBX	0.6423912760996465
TCF12	SP1	0.6419302378947618
SP1	TCF12	0.6419302378947618
BDP1	FER	0.641747675947664
NR2C2	REL	0.6415910738726671
REL	NR2C2	0.641591073872667
ATRX	BCLAF1	0.6412193767807559
GABPA	BMPR2	0.6410792010975017
REL	SP1	0.6408548439254261
SP1	REL	0.6408548439254261
ZNF148	REST	0.6407096003456642
REST	ZNF148	0.640709600345664
BDP1	CREBRF	0.6406706293443859
ASH1L	TRIP12	0.6404957197610731
CREB1	ZBTB38	0.6404318118069479
NR2C2	AGO1	0.6403568391370101
SP1	FNIP1	0.640351121420916
ATRX	SETD2	0.6400890552794567
LCOR	CCNT2	0.639922434926909
LCOR	ZNF81	0.6394819210995977
GTF2A1	SMAD5	0.6394620261583064
SP3	ZNF148	0.6388904197008844
ZNF148	SP3	0.6388904197008844
GTF2A1	PBRM1	0.6387623341165447
ZNF148	ZNF322	0.6387608123872379
REL	ZBED6	0.6387554852641314
ATRX	KMT2A	0.6384044859307092
SP3	PHIP	0.6380247889280458
GABPA	DYRK1A	0.6379427026373781
BDP1	CCNT1	0.6377919343739872
REST	ZNF736	0.637783467261296
SP3	REST	0.6376218790706559
REST	SP3	0.6376218790706559
BDP1	FBXW11	0.6374587188715873
LCOR	ERCC6	0.6373476904424653
LCOR	ZNF236	0.6371700157649967
LCOR	NSD1	0.6369097322832566
BDP1	BAZ2B	0.6366990567535334
NFAT5	ZNF611	0.6361609744566121
NR2C2	ZNF81	0.6361442024125051
REST	ZNF81	0.6361163373671624
ZNF148	GTF2A1	0.6357103219708643
GTF2A1	ZNF148	0.6357103219708642
NR2C2	BRWD3	0.6355387017415076
ASH1L	ELK4	0.6353337438524373
LCOR	ZNF91	0.6347500490458142
TAF1	PBRM1	0.633745667042819
REST	FNIP1	0.6337244171572208
GTF2A1	ITCH	0.6336264794469687
TAF1	ZNF445	0.6336022994242165
SP1	PRDM10	0.6335499461058208
REST	SP1	0.6333840081427374
SP1	REST	0.6333840081427374
ASH1L	BRWD3	0.6333678741105329
NFAT5	ZNF808	0.6332794535067725
SP3	ATF2	0.6330751264285704
REL	TRIP12	0.6330658803345964
LCOR	ZNF493	0.6329773944068787
GABPA	REST	0.6328784647066366
REST	GABPA	0.6328784647066364
REST	ZNF322	0.6327718400221681
ATRX	PHIP	0.6323954455550928
BTAF1	DDX3X	0.6323942018455515
SP1	CREB1	0.63233283980551
CREB1	SP1	0.6323328398055099
NR2C2	ZNF621	0.6322656376356124
TCF12	TCF4	0.6320934303681941
ASH1L	SP1	0.6320519119008055
SP1	ASH1L	0.6320519119008053
LCOR	ZNF221	0.6320009950682346
ATRX	FER	0.6319835151989667
LCOR	ZFP14	0.6319069352304372
ASH1L	CHD2	0.6315625327450082
REST	NSD1	0.631331296471265
REST	ZNF490	0.6311492864752298
CREB1	ZNF510	0.6311114390001126
TCF12	ZBTB38	0.6308886962656589
NR2C2	ZSCAN20	0.6308771923800014
NFAT5	ATXN7	0.6306224758260356
ASH1L	ASXL2	0.6303549685218622
SP1	BCLAF1	0.6302750041566194
LCOR	ZBTB20	0.6300297713428665
TAF1	ZNF81	0.6299299575183025
GABPA	EPC2	0.6297261563681037
BTAF1	NFAT5	0.62969387946098
NFAT5	BTAF1	0.62969387946098
ATRX	SP1	0.6295203059071651
SP1	ATRX	0.6295203059071651
SP3	MIER1	0.629181839050228
TAF1	ZNF852	0.6291279178552726
CREB1	UBXN7	0.6290411280972412
GABPA	RIF1	0.6290321854674712
NR2C2	ZBTB38	0.6289263221906256
ZNF148	GSK3B	0.628615357419074
CREB1	KMT2A	0.6285646364852385
NFAT5	BRWD3	0.6284104740199252
ZNF148	ZNF510	0.6281733155367605
REST	BBX	0.6280811501475454
LCOR	ZXDA	0.6279964850932098
NR2C2	ATF7IP	0.6278958262006453
SP1	MIER3	0.6278348646258228
GABPA	RLIM	0.6273842132929793
SP1	SMARCC2	0.6271481058060421
CREB1	ORC2	0.6268993255353542
TAF1	KMT2A	0.626801361913794
ASH1L	ZC3H6	0.6267862797029793
REST	ZBTB11	0.62665151477935
ATRX	CREBRF	0.6264047697208497
ZNF148	ZNF654	0.6263004654507254
REST	ZNF221	0.6262404687117332
ASH1L	GATAD2B	0.626134633449141
GTF2A1	ATRX	0.6260553238258496
ATRX	GTF2A1	0.6260553238258496
REST	ZFP14	0.6259657934842662
TCF12	PHC3	0.6257717390945458
BDP1	ATRX	0.6254375697518122
ATRX	BDP1	0.6254375697518122
REST	TET2	0.6253192840197711
ATRX	ARID2	0.6252967950896006
NR2C2	RBM15	0.6252897591260242
ZNF148	DLG1	0.6250934812215672
SP1	ZNF770	0.6249983093639758
REST	CCNT2	0.6249580383013014
SP1	TRIP11	0.6248446471608867
NR2C2	HDAC4	0.6247137975504656
NR2C2	ZBED6	0.624633379750201
TAF1	ZNF41	0.6244829332810641
LCOR	REL	0.6243001405405322
REL	LCOR	0.6243001405405321
LCOR	ZNF483	0.6242396650566392
ATRX	ZBTB38	0.6242000691391204
SP1	ZNF445	0.6241802235375081
LCOR	ZNF782	0.624059874084971
TAF1	BRWD3	0.6240511191597011
NR2C2	STRN	0.6239676716190998
CREB1	EP300	0.6238446200597018
ATRX	ZBTB11	0.6238056028253505
ATRX	USP9X	0.6237152656785522
NFAT5	ATAD2B	0.6236094001427536
CLOCK	ZNF148	0.623376577870472
ZNF148	CLOCK	0.623376577870472
TAF1	CCNT1	0.6232181040118775
LCOR	ZNF490	0.6230535722994599
NFAT5	ZNF507	0.6230019441073031
REST	ZBED6	0.6227158875302776
SP1	FBXW11	0.6226522257377616
ZNF148	PHC3	0.6226514803857086
BDP1	ZBTB37	0.622533603573127
SP3	TRIP12	0.6223215566267023
ZNF148	SPTY2D1	0.6223171690392769
REST	TRIP12	0.6222010664373131
CREB1	BBX	0.6219784230925517
CREB1	KMT2E	0.6219644301697494
NFAT5	ERCC6	0.6219430572923687
CLOCK	STRN	0.6218833546850294
TAF1	CREBRF	0.6218677036922914
ZNF148	KMT2E	0.6218449454513385
SP1	CGGBP1	0.6217363042377388
TAF1	MGA	0.6216134995260305
REL	INO80D	0.6216021595057891
ATRX	ASH1L	0.6214543048020211
ASH1L	ATRX	0.6214543048020211
ATRX	TET2	0.6213983528002736
NFAT5	ELK4	0.6211638254715545
REST	JMY	0.6210448943660973
CREB1	PRDM10	0.620614243598016
SP1	PHC3	0.6205146474074859
TAF1	SETD2	0.6204302946376421
TAF1	ZNF808	0.6204077221856256
REST	ZNF770	0.6203223433517705
SP1	ERCC4	0.6202689951254674
CREB1	SMAD4	0.6199537327946227
CREB1	DDX3X	0.6199139743550952
CREB1	RFX7	0.6196735398429251
BDP1	ZNF852	0.6196250817389237
CREB1	PHC3	0.6196009497006717
ZNF148	ZNF770	0.6195962319072412
TAF1	LCOR	0.6195728964413162
LCOR	TAF1	0.6195728964413162
BDP1	SETD2	0.6194524321725919
TAF1	ASXL2	0.619445886317915
ZNF148	ATF7IP	0.6190581779783124
REL	PBRM1	0.619032309132773
LCOR	NFAT5	0.6189705288372059
NFAT5	LCOR	0.6189705288372059
TCF12	SMAD5	0.6188579228651486
ZNF148	LCOR	0.6187435202207192
LCOR	ZNF148	0.6187435202207192
NR2C2	BAZ2B	0.6186725332611114
ATRX	ZNF845	0.6186170955508905
GTF2A1	ASXL2	0.6185607272804954
NFAT5	TRIP12	0.6184833035680443
CLOCK	INO80D	0.6184645082496573
TCF12	NEDD4	0.6183421719449802
GTF2A1	ZBTB1	0.6181573605623126
LCOR	ZNF322	0.6181467977098734
NR2C2	EP300	0.6178076790009441
LCOR	ZNF678	0.6177342178242026
BDP1	KMT2E	0.6177054572396122
REL	CARF	0.6174406771332036
NFAT5	SUMO4	0.617247188519358
SP1	ZNF619	0.6172104853568784
NFAT5	TEAD1	0.6169678978055873
REL	RFX7	0.6167615874416965
SP1	ZBTB38	0.6166007527836245
NR2C2	UBXN7	0.6165740365475922
ATRX	CCNT2	0.6164022910267082
LCOR	KMT2A	0.6163709297631942
ASH1L	ZNF782	0.616342601812164
TCF12	BAZ2B	0.6162695881822906
NFAT5	NIPBL	0.6162090823634343
ZNF148	KMT2A	0.6161524734797399
CLOCK	TET2	0.61602995688627
SP1	BAZ2B	0.6158512266107243
GTF2A1	LCOR	0.6157594001047151
LCOR	GTF2A1	0.6157594001047151
NFAT5	BTBD18	0.6156912458763265
REST	ZNF845	0.6156731702371225
BDP1	UTP15	0.6153506155053479
REST	ZNF510	0.6153325524695791
SP3	ZNF484	0.6151527064942132
REST	ZBTB37	0.6150980420007546
ATRX	ATF7IP	0.6150841159918914
NR2C2	FER	0.6150755456135228
ASH1L	CREBRF	0.6149663212691673
CREB1	STRN	0.6148970747013256
SP3	ZNF510	0.6148186584910261
REST	ZNF808	0.6146914589844922
NFAT5	STRN	0.6142482520962029
CLOCK	ATRX	0.6142187176567997
ATRX	CLOCK	0.6142187176567997
NFAT5	CARF	0.6139822721890569
SP1	TAF1	0.6136258492002651
TAF1	SP1	0.6136258492002651
CLOCK	PHC3	0.6135542724476473
SP1	SPTY2D1	0.6135391250845221
CLOCK	NR2C2	0.6135074853728155
NR2C2	CLOCK	0.6135074853728154
REST	CREBRF	0.6133528862156171
CREB1	CCNT2	0.6133145393333119
TAF1	KMT2E	0.6131511066497205
GABPA	PBRM1	0.613145646100406
ASH1L	ZNF484	0.6130747728512629
BTAF1	INO80D	0.613042808216547
LCOR	PPP1R12A	0.6129214360740419
NFAT5	CREBRF	0.6128351519217964
GTF2A1	BMPR2	0.612825078750442
NFAT5	ZNF699	0.612816597693504
TCF12	BCLAF1	0.6126762440473491
NR2C2	BTAF1	0.6124723090683747
BTAF1	NR2C2	0.6124723090683747
BTAF1	OGT	0.6124495309299927
TAF1	ZNF611	0.6124327843004825
LCOR	BBX	0.6123674673658092
TCF12	FER	0.6121918977038565
BDP1	JMY	0.6120619313945376
ASH1L	ZBTB20	0.6119915789358092
SP1	NSD1	0.6119799408302423
TCF12	TRIP12	0.611948487561759
BDP1	NSD1	0.6118627433702796
ZNF148	MGA	0.6118362614453076
SP1	ZNF322	0.6117894387673882
NR2C2	ZNF507	0.6112771210964135
TCF12	KMT2E	0.6111623831927117
ATRX	TCF12	0.6111029313585105
TCF12	ATRX	0.6111029313585103
REST	ZNF562	0.611092328286688
ATRX	ZNF484	0.6110885414146292
REL	CCNT1	0.6109439994013546
LCOR	ZNF611	0.6109399432920469
ASH1L	BDP1	0.6109326143450942
BDP1	ASH1L	0.610932614345094
REST	ZNF460	0.6108972902571626
CLOCK	USP9X	0.6108621213861006
REL	BBX	0.6108472057672408
CLOCK	ZBTB37	0.6108430877252121
NFAT5	ZNF451	0.6108212910950584
LCOR	ZNF283	0.6108181269163031
REST	ZNF451	0.6107953887678333
LCOR	ZC3H6	0.6107460388766516
ATRX	ZNF654	0.6106763323521691
NR2C2	LATS1	0.6105630998481228
ATRX	ZNF770	0.6104561236439687
BTAF1	KMT2E	0.610393375898178
ASH1L	BBX	0.6102614203843151
LCOR	BMPR2	0.6100807317133834
ZNF148	UBXN7	0.6097908656624126
BDP1	PBRM1	0.6097895474442396
ASH1L	ZBTB38	0.6096315244573367
NFAT5	BMPR2	0.6094069896792864
ATRX	ZNF708	0.6093474095180161
BDP1	ZNF510	0.6093091161347008
REL	ITCH	0.6091831882081254
SP3	GTF2A1	0.6091578808936258
GTF2A1	SP3	0.6091578808936258
ASH1L	TAF1	0.6087935214532889
TAF1	ASH1L	0.6087935214532889
BDP1	RFX7	0.6085925816154997
TCF12	GTF2A1	0.6084904096504807
GTF2A1	TCF12	0.6084904096504806
TAF1	BAZ2B	0.6083676520345216
ATRX	TMF1	0.6083232782080222
BTAF1	ATAD2B	0.6083214493803987
REL	ZNF236	0.6083018771626034
GABPA	DDX3X	0.60824330643278
REL	RIF1	0.6081047669532773
LCOR	ASXL2	0.6077822277089224
BDP1	ZNF141	0.6075878679196424
NR2C2	ZNF236	0.6075734951291554
CLOCK	NAA15	0.6075620369564091
CLOCK	PBRM1	0.607282796594539
CREB1	MGA	0.6071519282827462
ASH1L	SMAD5	0.6071252373989211
GTF2A1	BCLAF1	0.606976296097069
REL	MGA	0.6069065331790946
REST	TRIP11	0.6068036955832856
REL	ZBTB38	0.6067673580044083
NFAT5	TCF12	0.6067407809987394
TCF12	NFAT5	0.6067407809987393
NFAT5	ATXN1	0.6065171845177476
ZNF148	ZNF845	0.6063595458836745
GABPA	MIER1	0.6062932222314729
NR2C2	ERCC6	0.6062020845806878
NFAT5	ATF7IP	0.6061452999667604
SP3	ZNF654	0.606048815280908
NR2C2	RFX7	0.606017589382921
BTAF1	CCNT2	0.6059344058700428
SP3	KMT2E	0.6057756025856397
REST	KMT2E	0.6057224710082829
REST	ZNF699	0.6055867791100293
SP3	LCOR	0.6055475787519916
LCOR	SP3	0.6055475787519915
ATRX	ZNF445	0.6054337326174788
SP3	RLIM	0.605386345950347
REST	USP9X	0.6052017924948431
REST	ASH1L	0.605119262983095
ASH1L	REST	0.6051192629830949
REST	ZNF292	0.6050716309175805
REST	BMPR2	0.6049677353391444
LCOR	ZNF292	0.6045571634112361
LCOR	KMT2C	0.6044885283721678
ATRX	BTAF1	0.6044206529675055
BTAF1	ATRX	0.6044206529675055
SP3	BAZ2B	0.6043088164214864
ASH1L	ZNF621	0.6042641915301428
SP1	DDX3X	0.6040635357878543
BDP1	PWWP2A	0.6037380625230703
NFAT5	ATRX	0.6035622284941312
ATRX	NFAT5	0.6035622284941312
CREB1	SMAD5	0.603322766238066
ASH1L	TNKS	0.6032267687756013
REST	ZBTB6	0.6031240939134652
ATRX	REL	0.6030418505515234
REL	ATRX	0.6030418505515234
CREB1	SOS1	0.6028930221637148
LCOR	TRIP11	0.6027452600744236
FOXA1	CEBPB	0.6025126184642491
SP1	CREBBP	0.6024038249530124
ATRX	THAP5	0.6022078275716792
TAF1	ZNF148	0.6021668758974216
ZNF148	TAF1	0.6021668758974216
REST	DICER1	0.6021252656527819
ASH1L	ZNF283	0.6021042365229388
LCOR	ZNF585B	0.601999479883106
ATRX	ZNF808	0.6018725520147097
SP1	ATF7	0.6017109402759333
TCF12	ZNF770	0.6015413094735004
NR2C2	LCOR	0.6015360917908442
LCOR	NR2C2	0.6015360917908442
BTAF1	BAZ2B	0.6014977265160822
BTAF1	CHD2	0.601449980389626
SP1	RREB1	0.6014176143013175
NFAT5	ZNF852	0.6013552483896644
LCOR	ZSCAN20	0.6012790041465865
GABPA	ZNF654	0.6012591658331152
REL	PHIP	0.6012442470464544
REST	RBM15	0.6012316071440933
SP1	ELF2	0.6011908675698291
BDP1	PPP1R12A	0.6011535040981971
FOXA1	RGMA	0.601099407038722
ATRX	TRIP11	0.6010455837788683
GABPA	SP3	0.6010247572604013
SP3	GABPA	0.6010247572604013
ASH1L	NSD1	0.6008815155412431
GTF2A1	RFX7	0.6008264816091856
TAF1	BBX	0.600773964035906
REST	ZNF709	0.6007485395846084
NR2C2	BBX	0.6007139331312281
CREB1	REL	0.6004297604411823
REL	CREB1	0.6004297604411823
CLOCK	PHIP	0.6003953887302748
ATRX	ARID4B	0.6003914799380817
BTAF1	ZNF81	0.6003361474666361
ZNF148	ZNF81	0.6002752844218164
ZNF148	ERCC6	0.6002467504106249
GABPA	USP16	0.6001815903241517
NFAT5	ZNF221	0.6001770403779115
CREB1	INO80D	0.599864227909011
SP1	ZXDA	0.5997576931292963
ASH1L	ZNF808	0.5996788281090637
BDP1	ZNF808	0.5996360556864087
SP1	EP300	0.5995396127132792
GTF2A1	ARID4A	0.5993679956989846
ATRX	ZNF426	0.5992462902748862
SP1	KMT2A	0.5990324038545527
REST	ZNF585B	0.5987202526329028
NR2C2	BCLAF1	0.5986440105792341
TAF1	ARID2	0.598551145104786
REL	ZNF852	0.5985394505954872
GTF2A1	ZBTB38	0.5985078131974749
TAF1	ZNF510	0.5985058977801468
REST	SETX	0.598445682652202
GABPA	CCNT2	0.5981915861834296
ZNF148	CCNT1	0.5981546645532836
TAF1	NR2C2	0.598145500836585
NR2C2	TAF1	0.598145500836585
REST	ZNF654	0.5981241640296436
REL	ZNF490	0.5980886762580225
CREB1	NPAT	0.5980550998001775
TCF12	ATXN1	0.5980136312027277
ASH1L	RFX7	0.5977753714043698
CREB1	BAZ2B	0.5976814621067095
NFAT5	ASH1L	0.5976806968248798
ASH1L	NFAT5	0.5976806968248798
ZNF148	CREBRF	0.5976530489562006
NFAT5	UBXN7	0.5976471493492923
LCOR	ARID4A	0.5974581727322733
SP3	SP1	0.5974237922747034
SP1	SP3	0.5974237922747033
REL	ZNF619	0.5971144379666761
REST	ZNF852	0.5971041703651767
TCF12	TET2	0.5970778220959041
REST	ZSCAN20	0.5969804243149168
SP1	SIN3A	0.596944030719411
ASH1L	SETD2	0.5967797749059851
NFAT5	ZNF81	0.5966946199895636
REL	CLOCK	0.5966918436935101
CLOCK	REL	0.5966918436935101
REST	FER	0.5965814833300865
REL	REST	0.5965779399648243
REST	REL	0.5965779399648243
ASH1L	CLOCK	0.5965326780992442
CLOCK	ASH1L	0.5965326780992442
