name,val
RP4-547N15.3,8.24904
IL12RB2,10.464438
SERBP1,6.146397
GADD45A,7.006793
GNG12,6.665221
GNG12-AS1,7.1808004
DIRAS3,11.268813
ARL5AP3,3.6225688
WLS,7.6450725
CTBP2P8,8.737684
RPS7P4,10.199364
RPE65,2.6155386
DEPDC1,12.782529
LRRC7,6.7684135
LRRC40,7.0687532
SRSF11,5.9844637
ANKRD13C,7.963778
HHLA3,7.961236
RP11-180O5.2,8.98594
CTH,7.3443933
RP11-42O15.3,8.642544
LINC01788,2.967097
PTGER3,7.5161996
RP3-333A15.1,8.935644
RP3-333A15.2,8.374564
ZRANB2-AS1,3.999496
ZRANB2,7.192178
ZRANB2-AS2,12.1469
NEGR1,7.889992
GDI2P2,12.754176
LRRIQ3,9.506507
FPGT,8.754795
TNNI3K,10.007826
RP11-439H8.4,6.660848
RP4-650F12.2,14.364662
LRRC53,8.1251745
ERICH3,8.72816
RP11-17E13.2,5.9017496
CRYZ,8.3666
TYW3,7.7029433
SLC44A5,10.666979
ACADM,7.794044
DLSTP1,6.77935
RABGGTB,7.3510356
MSH4,9.509241
ST6GALNAC3,8.490947
RP5-1102E8.3,7.8871636
TPI1P1,8.313743
ST6GALNAC5,8.5469475
PIGK,8.238893
RP4-706A16.3,10.836178
AK5,7.340234
ZZZ3,7.8225484
USP33,7.0094995
